idiom,submission,category,rating,likes,dislikes,reports,idiom_indices,idiom_words,lemmas,words
üstünden atmak,Kapından içeri girmek yerine anahtarları üstünden attı.,nonidiom,1.0,4,0,0,"[5, 6]","['üstünden', 'attı']","['kapı', 'içeri', 'girmek', 'yerine', 'anahtar', 'üst', 'atmak', '.']","['Kapından', 'içeri', 'girmek', 'yerine', 'anahtarları', 'üstünden', 'attı', '.']"
üstünden atmak,"Yemek çok tuzsuzmuş, üstüne biraz tuz atalım.",nonidiom,0.8,4,1,0,"[4, 7]","['üstüne', 'atalım']","['yemek', 'çok', 'tuz', ',', 'üst', 'biraz', 'tuz', 'atmak', '.']","['Yemek', 'çok', 'tuzsuzmuş', ',', 'üstüne', 'biraz', 'tuz', 'atalım', '.']"
üstünden atmak,Çayı üstüme dökünce birden çığlık attım.,nonidiom,0.8,4,1,0,"[1, 5]","['üstüme', 'attım']","['çay', 'üst', 'dökmek', 'birden', 'çığ', 'atmak', '.']","['Çayı', 'üstüme', 'dökünce', 'birden', 'çığlık', 'attım', '.']"
üstünden atmak,"Çocuk, top havuzundaki topları üstünden attı.",nonidiom,0.8,4,1,0,"[5, 6]","['üstünden', 'attı']","['Çocuk', ',', 'top', 'havuz', 'top', 'üst', 'atmak', '.']","['Çocuk', ',', 'top', 'havuzundaki', 'topları', 'üstünden', 'attı', '.']"
üstünden atmak,Onun üstüne çıktınız mı sizi odadan atmanın yolunu bulurdu.,nonidiom,0.8,4,1,0,"[1, 6]","['üstüne', 'atmanın']","['o', 'üst', 'çıktı', 'mı', 'siz', 'oda', 'atmak', 'yol', 'bulmak', '.']","['Onun', 'üstüne', 'çıktınız', 'mı', 'sizi', 'odadan', 'atmanın', 'yolunu', 'bulurdu', '.']"
üstünden atmak,Markete gelen ürünleri arabanın üstünden atıyorlardı.,nonidiom,0.8,4,1,0,"[4, 5]","['üstünden', 'atıyorlardı']","['market', 'ge', 'ürün', 'araban', 'üst', 'atmak', '.']","['Markete', 'gelen', 'ürünleri', 'arabanın', 'üstünden', 'atıyorlardı', '.']"
üstünden atmak,Üstüne çıkmanın yasak olduğu oyundan beni attı.,nonidiom,1.0,5,0,0,"[0, 6]","['Üstüne', 'attı']","['üst', 'çıkma', 'yasak', 'olmak', 'oy', 'ben', 'atmak', '.']","['Üstüne', 'çıkmanın', 'yasak', 'olduğu', 'oyundan', 'beni', 'attı', '.']"
üstünden atmak,İçeri girince üstündeki paltoyu hızlıca attı.,nonidiom,0.75,3,1,0,"[2, 5]","['üstündeki', 'attı']","['içeri', 'girmek', 'üst', 'palto', 'hızlı', 'atmak', '.']","['İçeri', 'girince', 'üstündeki', 'paltoyu', 'hızlıca', 'attı', '.']"
üstünden atmak,Kısa bir haftasonu tatiliyle haftanın tüm stresini üstümden attım.,nonidiom,0.6,3,2,0,"[7, 8]","['üstümden', 'attım']","['kısmak', 'bir', 'haftasonu', 'Tati', 'hafta', 'tüm', 'stres', 'üst', 'atmak', '.']","['Kısa', 'bir', 'haftasonu', 'tatiliyle', 'haftanın', 'tüm', 'stresini', 'üstümden', 'attım', '.']"
üstünden atmak,At önce şahlandı sonra da jokeyini üstünden attı.,nonidiom,1.0,5,0,0,"[6, 7]","['üstünden', 'attı']","['atmak', 'önce', 'şah', 'sonra', 'da', 'jokey', 'üst', 'atmak', '.']","['At', 'önce', 'şahlandı', 'sonra', 'da', 'jokeyini', 'üstünden', 'attı', '.']"
üstünden atmak,Toprağın üstüne attığı tohumlar yeşermeye başlamış.,nonidiom,0.8,4,1,0,"[1, 2]","['üstüne', 'attığı']","['toprak', 'üst', 'atmak', 'Tohum', 'yeşermek', 'başlamak', '.']","['Toprağın', 'üstüne', 'attığı', 'tohumlar', 'yeşermeye', 'başlamış', '.']"
üstünden atmak,Bilyeleri su havuzunun üstünden atmaya çalışıyordu.,nonidiom,1.0,5,0,0,"[3, 4]","['üstünden', 'atmaya']","['bilye', 'su', 'havuz', 'üst', 'atmak', 'çalışmak', '.']","['Bilyeleri', 'su', 'havuzunun', 'üstünden', 'atmaya', 'çalışıyordu', '.']"
üstünden atmak,Evin üstünden kendini yere atarak intihar etti.,nonidiom,0.8,4,1,0,"[1, 4]","['üstünden', 'atarak']","['evin', 'üst', 'kendi', 'yermek', 'atmak', 'intihar', 'et', '.']","['Evin', 'üstünden', 'kendini', 'yere', 'atarak', 'intihar', 'etti', '.']"
üstünden atmak,Sırtına çıkan oğlunu üstünden atmaya çalışıyordu ama kıyamıyordu da.,nonidiom,1.0,5,0,0,"[3, 4]","['üstünden', 'atmaya']","['sırt', 'çıkmak', 'oğul', 'üst', 'atmak', 'çalışmak', 'âmâ', 'kıymak', 'da', '.']","['Sırtına', 'çıkan', 'oğlunu', 'üstünden', 'atmaya', 'çalışıyordu', 'ama', 'kıyamıyordu', 'da', '.']"
üstünden atmak,Bir elin nesi var iki elin sesi var diyince dayanamayım üstüme telefonu attı.,nonidiom,0.6,3,2,0,"[10, 12]","['üstüme', 'attı']","['bir', 'el', 'ne', 'varmak', 'iki', 'el', 'ses', 'varmak', 'diyince', 'dayanamayım', 'üst', 'telefon', 'atmak', '.']","['Bir', 'elin', 'nesi', 'var', 'iki', 'elin', 'sesi', 'var', 'diyince', 'dayanamayım', 'üstüme', 'telefonu', 'attı', '.']"
üstünden atmak,Şezlongun üstüne attığı havlu hala kurumamıştı.,nonidiom,0.8,4,1,0,"[1, 2]","['üstüne', 'attığı']","['şezlong', 'üst', 'atmak', 'havlu', 'hâlâ', 'kurumak', '.']","['Şezlongun', 'üstüne', 'attığı', 'havlu', 'hala', 'kurumamıştı', '.']"
üstünden atmak,Üst üste gelen iyi haberler üzerimdeki kötü havayı attı.,nonidiom,0.6,3,2,0,"[1, 8]","['üste', 'attı']","['üst', 'üst', 'ge', 'iyi', 'haber', 'Üzer', 'kötü', 'hava', 'atmak', '.']","['Üst', 'üste', 'gelen', 'iyi', 'haberler', 'üzerimdeki', 'kötü', 'havayı', 'attı', '.']"
üstünden atmak,Partinin sonunda herkesin üstüne parlak kağıt süsler attılar.,nonidiom,0.8,4,1,0,"[3, 7]","['üstüne', 'attılar']","['parti', 'son', 'herk', 'üst', 'parlak', 'Kağıt', 'süs', 'atmak', '.']","['Partinin', 'sonunda', 'herkesin', 'üstüne', 'parlak', 'kağıt', 'süsler', 'attılar', '.']"
üstünden atmak,Eve geldiği gibi ceketini üstünden attı.,nonidiom,0.8,4,1,0,"[4, 5]","['üstünden', 'attı']","['ev', 'gelmek', 'gibi', 'ceket', 'üst', 'atmak', '.']","['Eve', 'geldiği', 'gibi', 'ceketini', 'üstünden', 'attı', '.']"
üstünden atmak,Gelin çiçeğini havuzun üstünden davetlilere doğru attı.,nonidiom,1.0,4,0,0,"[3, 6]","['üstünden', 'attı']","['gelin', 'çiçek', 'havuz', 'üst', 'davet', 'doğru', 'atmak', '.']","['Gelin', 'çiçeğini', 'havuzun', 'üstünden', 'davetlilere', 'doğru', 'attı', '.']"
üstünden atmak,Kitapların üstüne attığı kalemler yere düştü.,nonidiom,0.6,3,2,0,"[1, 2]","['üstüne', 'attığı']","['kitap', 'üst', 'atmak', 'Kale', 'yermek', 'düş', '.']","['Kitapların', 'üstüne', 'attığı', 'kalemler', 'yere', 'düştü', '.']"
üstüne almak,Çalışmanın bu kısmını üstüne aldı.,idiom,1.0,5,0,0,"[3, 4]","['üstüne', 'aldı']","['çalışmak', 'bu', 'kısım', 'üst', 'almak', '.']","['Çalışmanın', 'bu', 'kısmını', 'üstüne', 'aldı', '.']"
üstüne almak,toplantıdaki eleştirileri üstüne aldı,idiom,1.0,5,0,0,"[2, 3]","['üstüne', 'aldı']","['toplantı', 'eleştiri', 'üst', 'almak']","['toplantıdaki', 'eleştirileri', 'üstüne', 'aldı']"
üstüne almak,Üstümüze alamayacağımız türden bir iş anlasana,idiom,1.0,5,0,0,"[0, 1]","['Üstümüze', 'alamayacağımız']","['üst', 'almak', 'tür', 'bir', 'iş', 'anlamak']","['Üstümüze', 'alamayacağımız', 'türden', 'bir', 'iş', 'anlasana']"
üstüne almak,Üstüne aldığı görevleri layıkıyla yerine getirir,idiom,1.0,5,0,0,"[0, 1]","['Üstüne', 'aldığı']","['üst', 'almak', 'görev', 'layık', 'yer', 'getirmek']","['Üstüne', 'aldığı', 'görevleri', 'layıkıyla', 'yerine', 'getirir']"
üstüne almak,planlamadan çıkan işleri bitirmek adına üstüne aldı,idiom,1.0,5,0,0,"[5, 6]","['üstüne', 'aldı']","['planlamak', 'çıkmak', 'iş', 'bitirmek', 'adına', 'üst', 'almak']","['planlamadan', 'çıkan', 'işleri', 'bitirmek', 'adına', 'üstüne', 'aldı']"
üstüne almak,"Tamam, bu işi ben üstüme alıyorum.",idiom,1.0,4,0,0,"[5, 6]","['üstüme', 'alıyorum']","['tamam', ',', 'bu', 'iş', 'ben', 'üst', 'almak', '.']","['Tamam', ',', 'bu', 'işi', 'ben', 'üstüme', 'alıyorum', '.']"
üstüne almak,"Zamanında üstüne o kadar çok sorumluluk almış ki, şimdi altından kalkamıyor",idiom,1.0,6,0,0,"[1, 6]","['üstüne', 'almış']","['zamanında', 'üst', 'o', 'kadar', 'çok', 'sorumlu', 'almak', 'ki', ',', 'şimdi', 'altın', 'kalkmak']","['Zamanında', 'üstüne', 'o', 'kadar', 'çok', 'sorumluluk', 'almış', 'ki', ',', 'şimdi', 'altından', 'kalkamıyor']"
üstüne almak,Çocukların sorumluluk bilincinin oluşması için küçük yaşta bazı görevleri üstlerine almalarına müsade etmeliyiz,idiom,1.0,6,0,0,"[9, 10]","['üstlerine', 'almalarına']","['Çocuk', 'sorumlu', 'bilinç', 'oluşmak', 'için', 'Küçük', 'yaş', 'bazı', 'görev', 'üst', 'almak', 'müsade', 'etmek']","['Çocukların', 'sorumluluk', 'bilincinin', 'oluşması', 'için', 'küçük', 'yaşta', 'bazı', 'görevleri', 'üstlerine', 'almalarına', 'müsade', 'etmeliyiz']"
üstüne almak,"Nasıl yani, boşuna mı üstümüze aldık o kadar görevi?",idiom,1.0,4,0,0,"[5, 6]","['üstümüze', 'aldık']","['nasıl', 'Yani', ',', 'boş', 'mı', 'üst', 'almak', 'o', 'kadar', 'görev', '?']","['Nasıl', 'yani', ',', 'boşuna', 'mı', 'üstümüze', 'aldık', 'o', 'kadar', 'görevi', '?']"
üstüne almak,Bütün suçu üstüne aldın da ne oldu?,idiom,1.0,5,0,0,"[2, 3]","['üstüne', 'aldın']","['bütün', 'suç', 'üst', 'almak', 'da', 'ne', 'olmak', '?']","['Bütün', 'suçu', 'üstüne', 'aldın', 'da', 'ne', 'oldu', '?']"
üstüne almak,Sana birşey söylemekten korkmuyorum herşeyi üstüne alıyorsun,idiom,1.0,3,0,0,"[5, 6]","['üstüne', 'alıyorsun']","['sanmak', 'birşey', 'söylemek', 'korkmak', 'herşey', 'üst', 'almak']","['Sana', 'birşey', 'söylemekten', 'korkmuyorum', 'herşeyi', 'üstüne', 'alıyorsun']"
üstüne almak,Yapılacak olan işte üstümüze düşen görev neyse alırım.,idiom,1.0,4,0,0,"[3, 7]","['üstümüze', 'alırım']","['yapmak', 'o', 'işte', 'üst', 'düşmek', 'görev', 'ney', 'almak', '.']","['Yapılacak', 'olan', 'işte', 'üstümüze', 'düşen', 'görev', 'neyse', 'alırım', '.']"
üstüne almak,Bir maille üstüne aldığı tüm görevleri bıraktığını herkese ilan etmiş,idiom,1.0,5,0,0,"[2, 3]","['üstüne', 'aldığı']","['bir', 'mail', 'üst', 'almak', 'tüm', 'görev', 'bırakmak', 'herkes', 'ilân', 'etmek']","['Bir', 'maille', 'üstüne', 'aldığı', 'tüm', 'görevleri', 'bıraktığını', 'herkese', 'ilan', 'etmiş']"
üstüne almak,Bölümde ne kadar iş varsa üstüme aldım.,idiom,1.0,4,0,0,"[5, 6]","['üstüme', 'aldım']","['bölü', 'ne', 'kadar', 'iş', 'var', 'üst', 'almak', '.']","['Bölümde', 'ne', 'kadar', 'iş', 'varsa', 'üstüme', 'aldım', '.']"
üstüne almak,Çok üşüyordu üstüne bir ceket aldı.,idiom,0.75,3,1,0,"[2, 5]","['üstüne', 'aldı']","['çok', 'üşümek', 'üst', 'bir', 'ceket', 'almak', '.']","['Çok', 'üşüyordu', 'üstüne', 'bir', 'ceket', 'aldı', '.']"
üstüne almak,Yapılan bütün hataları üstüme aldım.,idiom,1.0,4,0,0,"[3, 4]","['üstüme', 'aldım']","['yapmak', 'bütün', 'hata', 'üst', 'almak', '.']","['Yapılan', 'bütün', 'hataları', 'üstüme', 'aldım', '.']"
üstüne almak,Sen üstüne alma arkadaşına kızıyorum,idiom,1.0,4,0,0,"[1, 2]","['üstüne', 'alma']","['se', 'üst', 'almak', 'arkadaş', 'kızmak']","['Sen', 'üstüne', 'alma', 'arkadaşına', 'kızıyorum']"
üstüne almak,Söylediğim tüm sözleri üstüne almıştı,idiom,1.0,4,0,0,"[3, 4]","['üstüne', 'almıştı']","['söylemek', 'tüm', 'söz', 'üst', 'almak']","['Söylediğim', 'tüm', 'sözleri', 'üstüne', 'almıştı']"
üstüne almak,Üstüne aldığın bunca sorumluluk sana çok ağır gelecek,idiom,1.0,3,0,0,"[0, 1]","['Üstüne', 'aldığın']","['üst', 'almak', 'bunca', 'sorumlu', 'sanmak', 'çok', 'ağır', 'gelecek']","['Üstüne', 'aldığın', 'bunca', 'sorumluluk', 'sana', 'çok', 'ağır', 'gelecek']"
üstüne almak,Üstüne iş alarak öne çıkmaya çalıştığını hepimiz biliyoruz,idiom,1.0,5,0,0,"[0, 2]","['Üstüne', 'alarak']","['üst', 'iş', 'almak', 'ön', 'çıkma', 'çalışmak', 'hep', 'bilemek']","['Üstüne', 'iş', 'alarak', 'öne', 'çıkmaya', 'çalıştığını', 'hepimiz', 'biliyoruz']"
üstüne almak,Tüm işleri kendi üstüne aldığı için kendini çok yorgun hissediyordu.,idiom,1.0,5,0,0,"[3, 4]","['üstüne', 'aldığı']","['tüm', 'iş', 'kendi', 'üst', 'almak', 'için', 'kendi', 'çok', 'yorgun', 'hissetmek', '.']","['Tüm', 'işleri', 'kendi', 'üstüne', 'aldığı', 'için', 'kendini', 'çok', 'yorgun', 'hissediyordu', '.']"
üstüne almak,Yaptığım hataların sonuçlarını üstüme almak benim sorumluluğumdur.,idiom,1.0,1,0,0,"[3, 4]","['üstüme', 'almak']","['yapmak', 'hata', 'sonuç', 'üst', 'almak', 'ben', 'sorumlu', '.']","['Yaptığım', 'hataların', 'sonuçlarını', 'üstüme', 'almak', 'benim', 'sorumluluğumdur', '.']"
üstüne almak,Üzgünüm ama üstüme aldığım iş paketleri nedeniyle yeterince yoğunum.,idiom,1.0,4,0,0,"[2, 3]","['üstüme', 'aldığım']","['üzgün', 'am', 'üst', 'almak', 'iş', 'paket', 'neden', 'yeterince', 'yoğun', '.']","['Üzgünüm', 'ama', 'üstüme', 'aldığım', 'iş', 'paketleri', 'nedeniyle', 'yeterince', 'yoğunum', '.']"
üstüne almak,Dodiom söylediğim bütün kelimeleri üstüne alıyor,idiom,1.0,3,0,0,"[4, 5]","['üstüne', 'alıyor']","['Dodiom', 'söylemek', 'bütün', 'kelime', 'üst', 'almak']","['Dodiom', 'söylediğim', 'bütün', 'kelimeleri', 'üstüne', 'alıyor']"
üstüne almak,Üstüne hiç bir sorumluluk almıyor.,idiom,1.0,5,0,0,"[0, 4]","['Üstüne', 'almıyor']","['üst', 'hiç', 'bir', 'sorumlu', 'almak', '.']","['Üstüne', 'hiç', 'bir', 'sorumluluk', 'almıyor', '.']"
üstüne almak,Üstüme hangi ara bu kadar iş aldığımı bilmiyorum,idiom,1.0,4,0,0,"[0, 6]","['Üstüme', 'aldığımı']","['üst', 'hangi', 'aramak', 'bu', 'kadar', 'iş', 'almak', 'bilmek']","['Üstüme', 'hangi', 'ara', 'bu', 'kadar', 'iş', 'aldığımı', 'bilmiyorum']"
üstüne almak,üstüne aldığın bu pisliğin farkında mısın dostun,idiom,1.0,6,0,0,"[0, 1]","['üstüne', 'aldığın']","['üst', 'almak', 'bu', 'pis', 'fark', 'mı', 'dost']","['üstüne', 'aldığın', 'bu', 'pisliğin', 'farkında', 'mısın', 'dostun']"
üstüne almak,Hem zamanın yok hem de onlarca sorumluluğu aynı anda üstüne alıyorsun,idiom,1.0,5,0,0,"[9, 10]","['üstüne', 'alıyorsun']","['hem', 'zaman', 'yok', 'hem', 'de', 'onlarca', 'sorumlu', 'ayn', 'an', 'üst', 'almak']","['Hem', 'zamanın', 'yok', 'hem', 'de', 'onlarca', 'sorumluluğu', 'aynı', 'anda', 'üstüne', 'alıyorsun']"
üstüne almak,Bu projedeki bütün sorumluluğu üstüne almış.,idiom,1.0,1,0,0,"[4, 5]","['üstüne', 'almış']","['bu', 'proje', 'bütün', 'sorumlu', 'üst', 'almak', '.']","['Bu', 'projedeki', 'bütün', 'sorumluluğu', 'üstüne', 'almış', '.']"
üstüne almak,bu akşamki yemeği üstüme alıyorum,idiom,1.0,5,0,0,"[3, 4]","['üstüme', 'alıyorum']","['bu', 'akşam', 'yemek', 'üst', 'almak']","['bu', 'akşamki', 'yemeği', 'üstüme', 'alıyorum']"
üstüne almak,bu video meselesini üstüne almamalısın.,idiom,1.0,4,0,0,"[3, 4]","['üstüne', 'almamalısın']","['bu', 'video', 'mesele', 'üst', 'almak', '.']","['bu', 'video', 'meselesini', 'üstüne', 'almamalısın', '.']"
üstüne almak,Toplantı çıkışı söylediğim sözleri  üstüne almış.,idiom,1.0,3,0,0,"[4, 5]","['üstüne', 'almış']","['toplantı', 'çıkmak', 'söylemek', 'söz', 'üst', 'almak', '.']","['Toplantı', 'çıkışı', 'söylediğim', 'sözleri', 'üstüne', 'almış', '.']"
üstüne almak,Zorlu süreçlerde kimse sorumluluğu üstüne almak istemez zaten,idiom,1.0,4,0,0,"[4, 5]","['üstüne', 'almak']","['zor', 'Süreç', 'kimse', 'sorumlu', 'üst', 'almak', 'istemek', 'zaten']","['Zorlu', 'süreçlerde', 'kimse', 'sorumluluğu', 'üstüne', 'almak', 'istemez', 'zaten']"
üstüne almak,Üstüne aldığı görevlerden biri de Dodiom'a deyimleri öğretmekti.,idiom,1.0,5,0,0,"[0, 1]","['Üstüne', 'aldığı']","['üst', 'almak', 'görev', 'biri', 'de', 'Dodiom', '', 'a', 'deyim', 'öğretmekti', '.']","['Üstüne', 'aldığı', 'görevlerden', 'biri', 'de', 'Dodiom', ""'"", 'a', 'deyimleri', 'öğretmekti', '.']"
üstüne almak,Bir kere de sorumluluğu üstüne alsan diyorum?,idiom,1.0,5,0,0,"[4, 5]","['üstüne', 'alsan']","['bir', 'ker', 'de', 'sorumlu', 'üst', 'almak', 'demek', '?']","['Bir', 'kere', 'de', 'sorumluluğu', 'üstüne', 'alsan', 'diyorum', '?']"
üstüne almak,Üstüne almadığın her sorumluluğun bedelini ekipçe ödüyoruz,idiom,1.0,5,0,0,"[0, 1]","['Üstüne', 'almadığın']","['üst', 'almak', 'her', 'sorumlu', 'bedel', 'ekip', 'ödemek']","['Üstüne', 'almadığın', 'her', 'sorumluluğun', 'bedelini', 'ekipçe', 'ödüyoruz']"
üstüne almak,Yapılan tüm işleri üstüne aldı,idiom,1.0,4,0,0,"[3, 4]","['üstüne', 'aldı']","['yapmak', 'tüm', 'iş', 'üst', 'almak']","['Yapılan', 'tüm', 'işleri', 'üstüne', 'aldı']"
üstüne almak,Ev üstüme çok fazla iş yükü aldım.,idiom,0.75,3,1,0,"[1, 6]","['üstüme', 'aldım']","['ev', 'üst', 'çok', 'fazla', 'iş', 'yük', 'almak', '.']","['Ev', 'üstüme', 'çok', 'fazla', 'iş', 'yükü', 'aldım', '.']"
üstüne almak,O üstüne hiçbir görev almadığı için bütün ekip daha fazla mesai yapıyor,idiom,1.0,5,0,0,"[1, 4]","['üstüne', 'almadığı']","['o', 'üst', 'hiçbir', 'görev', 'almak', 'için', 'bütün', 'ekip', 'daha', 'fazla', 'mesai', 'yapmak']","['O', 'üstüne', 'hiçbir', 'görev', 'almadığı', 'için', 'bütün', 'ekip', 'daha', 'fazla', 'mesai', 'yapıyor']"
üstüne almak,Söylenen her sözü üstüne alma.,idiom,0.6666666666666666,2,0,1,"[3, 4]","['üstüne', 'alma']","['söylemek', 'her', 'söz', 'üst', 'almak', '.']","['Söylenen', 'her', 'sözü', 'üstüne', 'alma', '.']"
üstüne almak,"Bir şeyi de üstüne al be adam, bütün görevleri projeyi biz yapıyoruz.",idiom,1.0,4,0,0,"[3, 4]","['üstüne', 'al']","['bir', 'şey', 'de', 'üst', 'almak', 'be', 'adam', ',', 'bütün', 'görev', 'proje', 'biz', 'yapmak', '.']","['Bir', 'şeyi', 'de', 'üstüne', 'al', 'be', 'adam', ',', 'bütün', 'görevleri', 'projeyi', 'biz', 'yapıyoruz', '.']"
üstüne almak,"Bu projede üstüne sorumluluk mu alacakmış, çok şaşırdım doğrusu",idiom,1.0,5,0,0,"[2, 5]","['üstüne', 'alacakmış']","['bu', 'proje', 'üst', 'sorumlu', 'mu', 'almak', ',', 'çok', 'şaşırmak', 'doğru']","['Bu', 'projede', 'üstüne', 'sorumluluk', 'mu', 'alacakmış', ',', 'çok', 'şaşırdım', 'doğrusu']"
üstüne almak,Suçu üstüne almadığı için suçlu ortaya çıkmadı,idiom,1.0,4,0,0,"[1, 2]","['üstüne', 'almadığı']","['suç', 'üst', 'almak', 'için', 'suçlu', 'ortay', 'çıkmak']","['Suçu', 'üstüne', 'almadığı', 'için', 'suçlu', 'ortaya', 'çıkmadı']"
üstüne almak,Söylediğim sözleri üstüne alındı.,idiom,1.0,4,0,0,"[2, 3]","['üstüne', 'alındı']","['söylemek', 'söz', 'üst', 'almak', '.']","['Söylediğim', 'sözleri', 'üstüne', 'alındı', '.']"
üstüne almak,Söylediğim bunca sözü üstüne mi aldın,idiom,1.0,3,0,0,"[3, 5]","['üstüne', 'aldın']","['söylemek', 'bunca', 'söz', 'üst', 'Mi', 'almak']","['Söylediğim', 'bunca', 'sözü', 'üstüne', 'mi', 'aldın']"
üstüne almak,Bu dedikoduları üstüne almamak,idiom,0.6666666666666666,2,0,1,"[2, 3]","['üstüne', 'almamak']","['bu', 'dedikodu', 'üst', 'almak']","['Bu', 'dedikoduları', 'üstüne', 'almamak']"
üstüne almak,Yeni gelen sekreter birçok hata yapmasına rağmen hiçbirini üstüne almıyor.,idiom,1.0,5,0,0,"[8, 9]","['üstüne', 'almıyor']","['yen', 'ge', 'sekreter', 'birçok', 'hata', 'yapmak', 'rağmen', 'hiçbiri', 'üst', 'almak', '.']","['Yeni', 'gelen', 'sekreter', 'birçok', 'hata', 'yapmasına', 'rağmen', 'hiçbirini', 'üstüne', 'almıyor', '.']"
üstüne almak,Üstüne aldığı sorumlulukların hiçbirini yerine getirmedi,idiom,1.0,3,0,0,"[0, 1]","['Üstüne', 'aldığı']","['üst', 'almak', 'sorumlu', 'hiçbiri', 'yer', 'getirmek']","['Üstüne', 'aldığı', 'sorumlulukların', 'hiçbirini', 'yerine', 'getirmedi']"
üstüne almak,Mustafa herşeyi üstüne alıyor,idiom,1.0,3,0,0,"[2, 3]","['üstüne', 'alıyor']","['Mustafa', 'herşey', 'üst', 'almak']","['Mustafa', 'herşeyi', 'üstüne', 'alıyor']"
üstüne almak,Bu yük üstüme aldığım en zorlu görevdi.,idiom,1.0,4,0,0,"[2, 3]","['üstüme', 'aldığım']","['bu', 'yük', 'üst', 'almak', 'en', 'zor', 'görev', '.']","['Bu', 'yük', 'üstüme', 'aldığım', 'en', 'zorlu', 'görevdi', '.']"
üstüne almak,Mustafa üstüne alınacağı için onun hakkında pek konuşmadık,idiom,0.3333333333333333,1,1,1,"[1, 2]","['üstüne', 'alınacağı']","['Mustafa', 'üst', 'almak', 'için', 'o', 'Hak', 'pek', 'konuşmak']","['Mustafa', 'üstüne', 'alınacağı', 'için', 'onun', 'hakkında', 'pek', 'konuşmadık']"
üstüne almak,örnek takviyesi sorumluluğunu üstüme aldım,idiom,1.0,4,0,0,"[3, 4]","['üstüme', 'aldım']","['örnek', 'takviye', 'sorumlu', 'üst', 'almak']","['örnek', 'takviyesi', 'sorumluluğunu', 'üstüme', 'aldım']"
üstüne almak,Üstüne alınacağını bilsem böyle davranmazdim,idiom,1.0,3,0,0,"[0, 1]","['Üstüne', 'alınacağını']","['üst', 'almak', 'bilmek', 'böyle', 'davranmazdim']","['Üstüne', 'alınacağını', 'bilsem', 'böyle', 'davranmazdim']"
üstüne almak,Annesinin ağzından çıkan her sözü üstüne alıyordu,idiom,0.75,3,1,0,"[5, 6]","['üstüne', 'alıyordu']","['anne', 'ağız', 'çıkmak', 'her', 'söz', 'üst', 'almak']","['Annesinin', 'ağzından', 'çıkan', 'her', 'sözü', 'üstüne', 'alıyordu']"
